customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2304,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,3.005682604407159,3.005682604407159,0
1584,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,3.5524868292083815,5.701947458710471,1
1499,0,1,1,0,37,1,0,1,0,0,2,2,2,0,0,0,2,4.51085950651685,8.123483714318926,0
2918,1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,3.5553480614894135,6.094585055822462,0
1530,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,3.0633909220278057,3.0633909220278057,0
5701,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,3.6788291182604347,7.760701443339011,0
1505,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.2676659890376327,3.2676659890376327,0
4686,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,4.120661870539474,7.053888187930098,0
1270,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,4.5103099049641315,8.72325568859199,1
3338,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,2,4.327438444389479,4.982235819574558,0
703,1,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,3.0726933146901194,6.030565060729897,0
5393,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,4.4479314095616,6.966542920465225,1
3180,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,3.0633909220278057,5.20839265902005,0
6688,1,0,0,0,27,1,0,0,2,0,2,2,2,2,1,0,2,4.415219602029645,7.702352840577568,0
1808,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,4.388257184424518,7.687790912310173,1
2672,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,4.501474949649326,4.501474949649326,1
349,0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,3.0587070727153796,6.133289577244604,0
6808,1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,4.330075229041782,6.944810186933148,1
4265,0,1,0,0,32,1,0,1,0,2,0,0,0,0,0,1,2,4.32280727501391,7.7310311946881045,1
5735,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,3.044522437723423,5.3610573963692225,0
6275,1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,3.258096538021482,3.258096538021482,0
2708,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,4.399989335048054,8.059481703299733,0
2338,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,3.0325462466767075,5.354933966966933,0
1462,1,0,1,1,54,1,2,0,2,2,0,2,0,0,2,1,1,4.199455046624718,8.17967640944743,0
1394,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,4.276666119016055,7.640651879059365,0
4133,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,4.502029427068578,8.304296956553577,0
1036,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,4.4744918623459755,8.553910774351401,0
3117,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,2,4.030694535145645,5.283964860323636,1
969,0,0,1,1,18,1,0,0,2,2,0,2,0,0,1,1,3,4.135166556742356,6.992509944846946,0
2917,1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,3.261935314328648,7.42246335626235,0
4398,0,0,1,1,22,1,0,0,0,2,0,2,0,0,0,0,2,4.0280266811844525,7.095934645260251,1
3682,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,3.5567756134805992,7.016564839839412,0
4517,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,3.0421386463681466,4.682594082952895,0
1217,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,3.0421386463681466,3.667400422436812,0
145,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,4.507557357121091,8.75468136492377,0
6157,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,3.0633909220278057,5.220896219579452,0
4713,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,3.3068867021909143,7.432424634568778,0
4332,0,0,1,0,16,1,2,1,0,0,0,0,2,0,0,1,2,4.453765731828859,7.22929515215254,1
1104,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,3.077312260546414,4.931592086755803,0
6164,1,0,0,0,5,0,1,0,2,2,2,2,0,0,0,1,3,3.7898553714539385,5.393627546352362,1
826,1,0,1,1,23,1,2,0,0,0,0,0,0,0,1,1,1,3.8989377658794906,6.973683459096243,1
1194,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,4.388878109622984,4.388878109622984,1
2750,0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,4.277360322445531,8.144925887411512,1
4030,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,3.017982882488811,5.913638131643475,0
4090,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,4.716711560720999,8.92991192823571,0
5053,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,4.448516375942715,4.448516375942715,1
5612,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,4.252771798816619,7.503344755947277,0
3286,1,0,0,0,67,0,1,0,2,0,2,2,2,0,1,1,0,3.9189986191645714,8.108427642841393,0
6010,1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,1,3.0610517396746335,6.563150059130735,0
4161,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,4.669083511731744,8.869700462659624,0
3873,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,4.181286492355909,8.442922129040952,0
5189,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,4.696837374513915,8.947923106104142,1
972,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,3.929862923556477,3.929862923556477,0
908,1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,3.4436180975461075,7.230635562083883,1
2566,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,3.4468078929142076,4.3776420363560575,1
4026,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3.8372994592322094,3.8372994592322094,1
6426,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,4.199455046624718,8.037753179223479,0
6142,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,4.647271362006727,8.782529956699463,0
1061,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,4.444414407108697,7.8582348545929905,1
1172,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,3.816612820623488,4.4272389774954295,0
167,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,3.0325462466767075,4.091841432003982,1
599,0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,4.45898767581001,6.056549793763916,1
3595,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,4.509760001183433,8.755217473419737,0
3634,1,0,1,0,37,1,2,0,2,0,0,0,0,0,0,1,3,4.026244149518169,7.616652769633315,0
656,1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,0,4.6549122778829055,8.810019509518233,0
4573,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,4.678420647727684,8.888163468445018,0
416,1,0,0,1,49,1,2,1,0,0,0,0,0,0,0,0,1,4.333361462692601,8.21047779567805,1
161,1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,4.269697449699962,8.156983435957374,0
5192,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,3.0252910757955354,6.0213873607592365,0
1972,0,0,0,1,17,1,2,0,0,0,2,0,0,0,1,1,3,4.040416220196545,6.844282856026563,1
5299,0,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,3.2208738275308737,7.352537249467252,0
5033,1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,3.66612246699132,6.878738329911644,0
5760,1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,4.676560182074764,7.817826711042375,1
5725,1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,3.5624655292582776,6.720461380561624,0
1134,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,4.61561544384963,8.245791209537222,0
5569,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,4.243482700225814,7.3093462255417005,0
3610,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,3.845883202923601,3.845883202923601,0
4004,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,4.340553386467307,6.657112053965342,0
4969,1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,4.447346100794524,6.323193408835633,1
1220,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,4.578826210648489,8.499446648928267,0
1209,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,3.070375816549757,5.23830193413805,0
5213,0,0,0,0,6,0,1,0,2,2,0,2,0,2,0,0,1,3.9502817175452365,5.73204593992906,0
6491,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,4.516338972281476,8.370860206954506,0
6673,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,4.387014176184921,8.480850732113407,0
4071,0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,0,4.09016919081162,8.019464757127501,0
3130,0,0,1,1,35,1,2,0,2,2,0,0,0,0,0,1,1,4.101816577060802,7.6675793178063625,0
3947,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,4.670021158307708,8.919071875988982,0
2966,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,2,4.047427642434349,5.966403116512611,1
5170,1,0,1,0,45,1,0,0,2,0,2,0,0,0,2,0,1,3.9945242269398897,7.7394680343809945,0
3738,0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,4.4607222816222185,5.238832719713145,1
1449,0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,4.243482700225814,5.569298247276406,1
1207,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3.2308043957334744,3.6750340472918834,0
4516,1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,2,4.367547313409047,5.704448919199361,1
2370,1,0,0,0,51,1,2,0,2,0,0,2,0,0,1,0,1,4.109233174715851,8.021124808625153,0
1098,1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,3.2168738221975275,7.318141591409369,0
6085,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,3.0516399054922867,5.104125637183595,0
3555,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,0,4.666735541646246,5.781514823196553,1
2701,1,0,0,0,17,1,2,1,0,0,2,2,0,2,0,1,0,4.57109620565434,7.403061091090091,0
4946,0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,4.4779048349422155,6.637389084295587,1
4063,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,4.406719247264253,8.255139878598271,0
4019,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,4.424247650107844,8.63898595513537,0
1641,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,3.9982007016691985,3.9982007016691985,1
5805,0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,3.068052935133617,4.382651439442724,0
4272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3.261935314328648,3.261935314328648,1
6987,1,0,0,1,28,1,0,0,0,2,0,2,0,0,1,1,1,4.014579593753238,7.324885418620805,0
1277,0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,4.087655574071304,7.707736888455909,0
200,1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,4.4520190064939165,6.790940524390302,0
2743,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,4.133565275375382,8.36900635911107,0
1659,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,3.0633909220278057,3.7819143200811256,0
2964,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,4.390118804571218,7.7690194406690765,1
3904,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,3.0516399054922867,5.871131387648096,0
5159,0,0,1,0,55,1,2,1,0,2,2,0,2,0,0,1,1,4.558602550171757,8.531904448281932,0
1265,0,0,0,0,58,1,2,1,2,0,0,0,0,0,0,1,0,4.39197696552705,8.41800249212582,0
352,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,2,4.01096295328305,5.734150011272598,1
6470,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,3.017982882488811,3.017982882488811,1
4859,1,1,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,4.318154558079471,6.521283647366507,0
3081,1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,3.9150185144079446,7.121494750221053,0
1938,0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,0,1,3.0155349008501706,6.932399109894897,0
3546,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,4.741884009303914,9.0099057597553,0
3559,0,0,0,1,43,1,0,1,2,2,0,2,2,2,1,1,1,4.672828834461906,8.419205430087825,0
3139,1,0,0,0,56,1,2,2,1,1,1,1,1,1,2,1,0,3.2939832973550063,7.275899202024019,0
4645,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,3.0007198150650303,3.0007198150650303,0
6219,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,4.648229675448539,8.905668113604712,1
6220,1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,4.620551288026394,8.89919859325925,0
267,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,4.5685062016165,8.153407310299562,0
588,1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,4.332705079341171,5.975462189630476,0
3385,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,4.4479314095616,6.965646757397915,1
6595,0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,4.501474949649326,8.291985010219811,0
6929,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,4.690430029938915,8.91956685927668,0
1437,1,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,1,3.0204248861443626,6.729226520426879,0
3760,0,1,1,0,32,1,2,1,0,0,0,0,2,0,0,1,1,4.465333240800292,7.87458702235001,1
2193,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,1,1,3.2561716096118976,7.449701591405918,0
6117,0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,4.100989104940769,6.932350325837517,1
5943,1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,3.0204248861443626,7.085524824408029,0
4743,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,4.261975403606051,7.095478885065086,0
2726,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,4.429029488269218,8.661717687848864,0
3703,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,2.995732273553991,4.380775852772229,0
6855,0,0,1,1,26,0,1,0,2,2,0,2,0,0,0,0,1,3.685122405236224,6.933569213875117,0
988,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,3.4531571205928664,6.75384623662486,1
1886,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,3.0610517396746335,4.812184355372417,0
5027,1,0,1,0,70,1,2,1,0,2,2,0,2,0,1,1,0,4.564348191467836,8.795415662587395,0
337,1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,0,4.32280727501391,7.446526754398526,0
5910,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,4.375127892982725,8.645278531179455,0
1692,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,3,4.321480134805848,4.321480134805848,0
2220,1,0,1,0,70,0,1,0,0,2,2,2,0,2,1,1,0,3.952204795060978,8.198680708571853,0
5092,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,0,3.005682604407159,6.556636300614086,0
3360,0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,4.610655116218661,8.225570029731195,1
2722,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,4.2626798770413155,7.04359650189355,1
3178,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,4.701389043728634,8.401838455053209,0
3576,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3.835141961092188,3.835141961092188,1
786,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,3.4291367503513968,4.338597076746545,1
5598,1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,4.349632566862877,7.019788482657914,0
3994,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,4.565389315976247,5.199877293734784,1
3442,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,3.0349529867072724,3.0349529867072724,1
4186,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,4.301358731606427,6.8363129815277714,0
5641,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,2.9932291433358724,4.710880640410205,0
2019,0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,4.3522115495946965,5.812935788552724,1
2959,0,0,1,1,5,1,0,1,0,2,0,2,2,2,0,1,3,4.606669062111827,6.144292924507166,1
6281,0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,4.632298853376344,7.420818397688319,0
1681,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,4.336636932375072,8.17360368702614,0
2528,0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,4.175924549214524,6.224657434275193,0
4269,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,3.2827891506118534,6.089498287379348,0
5657,1,0,1,1,15,1,0,1,2,0,0,0,0,0,0,0,3,4.33204826486764,7.049732157877687,0
6970,0,0,0,0,26,1,0,1,2,0,2,2,0,2,1,1,0,4.573163389853005,7.814540980841987,0
6414,0,0,0,0,23,1,2,0,2,0,0,0,0,0,0,0,2,4.014579593753238,7.131098810299013,0
393,0,1,0,0,4,1,0,1,0,2,0,0,0,0,0,0,2,4.300680995219929,5.7644070964726355,0
3496,1,0,0,1,29,1,0,2,1,1,1,1,1,1,1,0,3,3.0373539482448106,6.2842274403022484,0
6642,0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,2.998229153752578,6.1362140309941795,0
2108,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,3.827553848801696,6.068425588244111,1
5251,1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,3.9229629454664803,6.779182998182373,1
3632,1,1,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,4.562784469491653,5.819340815290474,0
1543,0,0,1,1,69,0,1,0,2,2,2,2,0,0,2,0,0,3.855452653939752,8.046357215866406,0
926,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,3,3.013080911888604,5.786283696167945,0
4551,1,0,0,0,19,1,2,0,0,0,0,0,2,2,0,0,3,4.257030144499196,7.241043881786327,0
6526,1,1,0,0,39,1,2,1,0,2,0,0,0,2,0,0,2,4.51852237926242,8.135713128558534,0
1777,1,0,0,0,31,1,0,1,0,2,2,0,2,2,0,1,2,4.628886712605407,8.053457875183252,0
1237,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,3.056356895370426,6.08847782127798,0
6413,1,0,1,0,14,1,0,0,0,0,0,2,0,0,0,0,0,3.9080149840306073,6.500388363584376,0
3628,0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,4.3221439250725044,8.468118486769002,0
3443,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,3.013080911888604,6.9411900550683745,0
3185,1,0,1,1,52,1,0,0,0,2,2,2,2,0,1,1,2,4.244917420701475,8.15589328308458,0
5160,1,0,0,0,28,1,2,1,0,2,0,0,2,2,1,0,2,4.617098756853365,7.897091990724349,0
6286,0,0,0,0,21,1,0,2,1,1,1,1,1,1,2,1,1,3.084200921541599,6.078215473516637,0
5941,1,0,0,1,25,1,0,1,0,2,0,0,2,2,0,1,2,4.5736795188967205,7.803741257515928,1
6863,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,3.013080911888604,5.730099782973574,0
4939,1,0,1,0,58,0,1,0,0,0,0,0,2,2,1,1,1,3.828641396489095,7.8974265756562785,0
5235,1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,4.412798293340635,7.193084585850321,1
3550,0,0,1,0,51,1,2,2,1,1,1,1,1,1,2,0,3,3.2771447329921766,7.156371626269378,0
1225,1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,3.910021002757473,8.168486417126681,0
1956,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,4.443827035579329,8.377850661075554,1
2606,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,3,3.0252910757955354,6.331768718195769,0
4780,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,3.044522437723423,4.168214410788556,0
874,0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,4.410371107683024,8.542919415987118,0
4644,0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,4.566429357671661,8.363295812838842,0
5592,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,3.6230067099632284,4.550714000192032,1
3677,0,0,1,0,71,1,2,0,0,2,2,2,2,2,2,1,1,4.4343818650078095,8.681944627016728,0
6969,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3.260017768199376,3.260017768199376,1
2410,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,3.0587070727153796,7.057682767965088,0
5448,1,0,1,1,34,1,0,1,0,2,2,0,2,0,0,1,2,4.50920979484218,8.03681594174294,0
398,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,3.928880122494569,5.904134937669595,1
3824,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,3.0349529867072724,5.612945607984424,0
2627,1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,4.019082077721554,8.197814032221203,0
5413,1,1,0,0,12,0,1,0,0,2,0,0,0,0,0,1,1,3.4127965175055075,5.945944031806173,0
851,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,1,0,3.0032042883926917,6.943604931875834,0
973,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,3.0007198150650303,3.970291913552122,0
4529,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,4.03512520256213,7.759272795513524,1
386,0,0,0,0,9,1,0,1,0,2,2,0,0,0,0,0,2,4.401216329067023,6.484482552224008,0
3062,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,3.056356895370426,4.279440045898781,0
2457,0,0,1,1,22,1,0,0,0,2,0,0,2,2,1,1,0,4.255612709818223,7.312686911484158,1
6033,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,4.672828834461906,8.337982789955662,0
2579,0,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,3.2771447329921766,7.508129059389727,0
608,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,4.6568134191399295,8.571520378892371,1
3303,0,0,0,0,50,1,2,0,0,2,0,2,2,2,2,1,3,4.389498649512583,8.300329878059179,0
3901,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,4.029806041084529,4.029806041084529,0
4147,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,4.489198009735671,8.782905690439021,0
4806,1,0,0,1,40,1,0,2,1,1,1,1,1,1,1,1,0,3.0633909220278057,6.752153546887564,0
2680,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,4.775756486563625,9.025202854082744,0
4942,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,3.044522437723423,4.702296896718814,0
2578,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,1,3.027715319407042,4.5331369830882595,0
6025,1,0,1,0,48,1,2,0,0,2,2,0,0,2,1,1,1,4.27039650600246,8.137834330392552,0
5778,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,4.552296696381023,4.552296696381023,1
6380,0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,4.2017030805426,8.31115254800169,0
3036,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,1,3.0469005601283903,5.825705078613006,0
397,1,0,1,0,40,1,0,1,0,2,2,0,0,0,0,1,2,4.394449154672439,8.061407999408058,0
2830,0,0,1,1,41,0,1,0,2,0,2,0,0,0,1,0,1,3.594568774642695,7.253753428256754,0
371,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,4.389498649512583,8.287956112213468,0
2424,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,4.3975308212098465,8.143226750367445,0
5146,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,3.9406104622800586,3.9406104622800586,1
2509,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,3.065724645374026,3.7716108517114013,0
4865,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,4.389498649512583,8.605652686043875,0
2733,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,3.246490991901174,6.350449321333605,0
5822,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,0,1,4.360547602996758,8.61235790609557,0
4214,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,2,3.4258899942525267,4.583435693842085,0
4827,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3.8264651170664994,4.718945200246936,0
2143,1,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,3.427514689979529,4.558078578454241,0
2819,0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,4.326117440234365,6.257859140416507,1
3473,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,4.289774274968795,6.829631562200558,0
517,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,3.079613757534693,4.956531035103055,0
5440,1,0,1,1,12,1,0,0,0,0,0,0,2,0,0,1,3,4.048300623720694,6.445164109451856,0
2486,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,4.665794807804526,8.626460067304281,0
3911,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,4.55597994179732,6.953779717293417,1
5699,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,3.022860940942244,7.12817512437475,0
6991,0,0,0,0,15,1,0,0,2,2,2,2,2,2,0,0,3,4.4479314095616,7.161505626889247,0
1862,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,4.000949214622548,7.570623648156153,0
632,1,1,1,0,4,0,1,0,0,0,2,0,0,0,0,1,2,3.4307561839036995,4.781222129768451,0
5794,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,3.0301337002713233,6.117105517060953,0
3390,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,3.7999735016195233,7.900099232641693,0
3838,1,0,0,0,16,1,2,0,0,2,0,0,0,0,0,0,2,4.030694535145645,6.775765554519185,0
4783,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,3.0373539482448106,7.1452355663964,0
5558,0,0,1,1,26,1,0,2,1,1,1,1,1,1,2,0,1,3.027715319407042,6.206374293495088,0
